9.251181695389197e-8
9.829380551351023e-8
1.0407579407312848e-7
1.0985778263274672e-7
1.1563977119236497e-7
1.2142175975198324e-7
1.2720374831160147e-7
1.3298573687121973e-7
1.3876772543083796e-7
1.4454971399045622e-7
1.5033170255007448e-7
1.561136911096927e-7
1.6189567966931097e-7
1.676776682289292e-7
1.7345965678854746e-7
