902.5096714999756+1715.3289981454413*I,0.0002714965511858037-0.00003799756932741785*I
1953.5365166762733+437.22169299201255*I,0.00013539948303315245-0.00022564182122503053*I
1243.655656567356+1540.365408612747*I,0.0002496665356945094-0.00009280817811608939*I
-14.15730316707223+1964.7594013105352*I,0.0002539006986868852+0.00008089839579770503*I
-1265.6100199071482+1523.8957345216502*I,0.0001463011423716107+0.00021890743730289917*I
-1960.1594510181608+412.89537903633203*I,-0.000025575843644973605+0.00026046825168090455*I
-1794.884113089373-878.635036448194*I,-0.00018583928666734566+0.00018759664757902312*I
-1521.7499325118567+1298.8412951925184*I,0.00011000665153418655+0.00023467589986844365*I
-2010.6876678639956-55.883934550589345*I,-0.0000792870861459672+0.0002464670497702147*I
-1445.3318277251121-1381.2499615970125*I,-0.00022697895509298592+0.00012902538467649558*I
-122.50621612241258-1982.5944915863815*I,-0.00025565467328584067-0.000055999765352210546*I
1264.2539233076031-1545.7883327860739*I,-0.00015044024983724177-0.00021154798476674168*I
1990.1526044019258-301.70439594545576*I,0.000033151079191186664-0.0002562622505713313*I
-104.63720729034867-1989.1857927366666*I,-0.00025395582679647307-0.00004937198815663996*I
1370.1886389794731-1456.57933707664*I,-0.0001405992920320814-0.0002154486337881795*I
2008.396545282429-34.68854745065988*I,0.000058581888297737756-0.0002499662912463964*I
1420.775022774321+1408.2782816605527*I,0.00022194911041654904-0.00013192313600985796*I
-33.20877925125434+1992.2385937344748*I,0.00024986562449387945+0.00006646791919626035*I
-1466.5545710843626+1363.4389429976288*I,0.0001257168220627518+0.0002240571997134707*I
1614.8041988671534+1168.2022997197796*I,0.0001911796645781406-0.00017132914466496662*I
158.01198123453563+1979.6274746408963*I,0.0002552039587016949+0.000032967736395837705*I
-1409.189936102748+1407.1335642799063*I,0.00014082422078368369+0.0002141947775763526*I
-1991.468775043813-148.7098698756346*I,-0.00007192855289119372+0.0002456995990714041*I
-1182.8643360533688-1600.5020586091332*I,-0.00023432378117456323+0.00010564518546454102*I
450.2817431518315-1935.937804512336*I,-0.00023320172568690558-0.00010778893574725639*I
-1918.4858457018136+478.5806662446383*I,0.000019605060870297463+0.0002557315387610368*I
-1543.3187825791686-1232.1281738025878*I,-0.0001924959002293465+0.0001702954911414482*I
50.63279475469828-1969.7402841004753*I,-0.00025256522452923717-0.00004961041850410201*I
1604.5107097987873-1152.1677888364902*I,-0.00011324476772301837-0.00023030251628336005*I
1892.1515640910177+574.4199582695242*I,0.00011532146450273261-0.0002292400796915631*I
688.7731991603575+1847.9133596052975*I,0.00025279112437437315-0.00004771353380099265*I
871.9698478618786-1742.3222413069072*I,-0.00021479901478905936-0.0001442150512524133*I
1935.8370180467955-252.31110288305769*I,-1.30985949548597*^-7-0.0002582692786476674*I
1291.6311047214579+1460.2719657663772*I,0.0002146342656999504-0.0001444498430849343*I
-491.90733619688126+1884.6191900502777*I,0.00024005276571789186+0.0000967505402987459*I
-1841.5225997493062+647.3234946335067*I,0.00005389284112808218+0.00025257046194490196*I
-1569.1323467776176-1159.6376458684895*I,-0.00017947113480088853+0.00018601285128943526*I
731.3774172982829+1774.0905921415042*I,0.00025005000746225963-0.00007710041197710859*I
-1152.7721589125813+1534.980921745558*I,0.00019429284471823892+0.00017502598635261784*I
-1910.9681703763142-203.30983877069838*I,-0.000051212748730476047+0.0002561993443527005*I
-803.1035323715594-1742.9658628035334*I,-0.00024667871735748457+0.00008722192583119256*I
1088.4572359846347-1581.256286640812*I,-0.00020139216648643038-0.00016679407511939487*I
1918.2557986157356+122.04517269878072*I,0.00004003218808251906-0.0002581069116720918*I
-1783.0537436461677-617.5804057042495*I,-0.00010059287689267082+0.00024557714233633746*I
-278.8926672534263-1864.2747506473895*I,-0.0002644846345268885+0.00002484607185036976*I
1524.3628586521716-1111.3012333313116*I,-0.00014469319033942631-0.00022252164166665833*I
1692.7864054254474+833.3777070561836*I,0.00013023362635411836-0.0002312563922389824*I
46.6315267442796+1884.466903370254*I,0.00026552152763650324+7.829611682863885*^-6*I
-1648.9386741813717+917.221407664016*I,0.00011659014888022055+0.00023837304582037254*I
1616.3046406196472-898.4501615802393*I,-0.0001264256276345268-0.0002390730132960276*I
1488.8769322191858+1096.4617727601815*I,0.00016522080084341683-0.00021415036792368176*I
-380.37500594882385+1808.5687787759266*I,0.00026357141151441736+0.00006129486461978844*I
-1804.592067240197+405.1825216689658*I,0.00005364772644501625+0.00026502646870742684*I
-1118.6538718886434-1471.75315304749*I,-0.00021894255988521208+0.0001589164227745711*I
873.8002361527018-1628.8725639149911*I,-0.00023579474939411417-0.00013266476398942443*I
-404.3621844910123+1763.0388623186846*I,0.00026989666455835967+0.000059758950162318914*I
-1789.694441574563+268.75425334104926*I,0.00004307804675936219+0.00027290978901566953*I
-905.0208397855802-1566.3607709721805*I,-0.00023837016472883833+0.00013991805575661194*I
1127.2874234171152-1415.0032408211728*I,-0.00021753591790015054-0.00017048748156743226*I
1730.2891582504135+530.0814564286383*I,0.00007900818575860727-0.00026476584754224415*I
141.55612364766063+1803.138229910902*I,0.00027542588927940737-0.00002381844008833185*I
