4.088483319249102e-8
4.906179983098922e-8
5.7238766469487425e-8
6.541573310798563e-8
7.359269974648385e-8
8.176966638498204e-8
1.6353933276996407e-7
2.4530899915494614e-7
3.2707866553992814e-7
4.088483319249102e-7
