5.427751724058121e-9,6.0900375997625105e-9,6.833134574326371e-9,7.66690309312298e-9,8.602406757828788e-9,9.652059133695821e-9,1.0829788470020533e-8,1.2151222519549667e-8,1.3633895909264323e-8,1.529748281422662e-8,1.71640580219294e-8,1.9258389851314442e-8,2.1608268813316453e-8,2.4244876374058647e-8,2.7203198713963475e-8,3.052249097311046e-8,3.424679814309503e-8,3.8425539517306835e-8,4.311416445492762e-8,4.8374888160238555e-8,5.4277517240581206e-8,6.09003759976251e-8,6.833134574326372e-8,7.666903093122982e-8,8.60240675782879e-8,9.652059133695821e-8,1.0829788470020534e-7,1.2151222519549667e-7,1.3633895909264327e-7,1.5297482814226627e-7,1.71640580219294e-7,1.9258389851314444e-7,2.1608268813316453e-7,2.4244876374058654e-7,2.720319871396348e-7,3.0522490973110457e-7,3.424679814309503e-7,3.8425539517306836e-7,4.3114164454927637e-7,4.837488816023857e-7,5.427751724058121e-7,5.490602126880935e-7,5.554180303068456e-7,5.618494679839066e-7,5.683553781993747e-7,5.749366233046016e-7,5.815940756364979e-7,5.883286176331585e-7,5.951411419508311e-7,6.020325515822344e-7,6.090037599762511e-7,6.160556911590021e-7,6.231892798563281e-7,6.304054716176834e-7,6.377052229414703e-7,6.450895014018192e-7,6.525592857768425e-7,6.601155661783673e-7,6.67759344183177e-7,6.754916329657658e-7,6.833134574326372e-7,6.912258543581514e-7,6.992298725219511e-7,7.073265728479734e-7,7.155170285450776e-7,7.238023252492936e-7,7.321835611677258e-7,7.406618472241173e-7,7.492383072061011e-7,7.579140779141578e-7,7.666903093122978e-7,7.755681646804872e-7,7.845488207688381e-7,7.936334679535885e-7,8.028233103948814e-7,8.121195661963796e-7,8.215234675667189e-7,8.310362609828412e-7,8.406592073552089e-7,8.503935821949413e-7,8.602406757828787e-7,8.70201793340611e-7,8.802782552034799e-7,8.904713969955921e-7,9.007825698068504e-7,9.112131403720429e-7,9.217644912519993e-7,9.324380210168506e-7,9.432351444314052e-7,9.54157292642678e-7,9.652059133695821e-7,9.763824710948284e-7,9.87688447259038e-7,9.991253404571044e-7,1.0106946666368329e-6,1.0223979592998772e-6,1.034236769705004e-6,1.0462126670737085e-6,1.0583272387982146e-6,1.0705820906518831e-6,1.0829788470020533e-6,1.095519151025351e-6,1.1082046649254924e-6,1.1210370701536028e-6,1.1340180676310974e-6,1.14714937797513e-6,1.1604327417266643e-6,1.1738699195811766e-6,1.187462692622038e-6,1.2012128625565903e-6,1.2151222519549667e-6,1.2291927044916637e-6,1.2434260851899256e-6,1.2578242806689475e-6,1.2723891993939436e-6,1.2871227719291143e-6,1.3020269511935411e-6,1.3171037127200421e-6,1.3323550549170268e-6,1.3477829993333827e-6,1.363389590926432e-6,1.3791768983329868e-6,1.3951470141435427e-6,1.4113020551796515e-6,1.4276441627745047e-6,1.4441755030567635e-6,1.4608982672376751e-6,1.477814671901519e-6,1.4949269592994094e-6,1.5122373976465063e-6,1.5297482814226617e-6,1.547461931676554e-6,1.5653806963333368e-6,1.5835069505058572e-6,1.6018430968094708e-6,1.6203915656805107e-6,1.639154815698433e-6,1.658135333911705e-6,1.6773356361674577e-6,1.696758267444957e-6,1.71640580219294e-6,1.7243283714084832e-6,1.7322875095419916e-6,1.7402833853879208e-6,1.7483161685198468e-6,1.7563860292940617e-6,1.7644931388531863e-6,1.7726376691298e-6,1.7808197928500865e-6,1.7890396835374975e-6,1.797297515516433e-6,1.8055934639159374e-6,1.8139277046734143e-6,1.8223004145383575e-6,1.830711771076099e-6,1.8391619526715755e-6,1.8476511385331114e-6,1.8561795086962182e-6,1.8647472440274146e-6,1.8733545262280604e-6,1.8820015378382114e-6,1.8906884622404896e-6,1.8994154836639734e-6,1.9081827871881024e-6,1.9169905587466065e-6,1.9258389851314444e-6,1.9347282539967687e-6,1.9436585538629034e-6,1.9526300741203433e-6,1.9616430050337695e-6,1.970697537746087e-6,1.979793864282472e-6,1.9889321775544537e-6,1.9981126713639966e-6,2.007335540407617e-6,2.0166009802805073e-6,2.025909187480688e-6,2.0352603594131726e-6,2.044654694394155e-6,2.054092391655215e-6,2.0635736513475425e-6,2.073098674546185e-6,2.0826676632543086e-6,2.092280820407486e-6,2.1019383498779956e-6,2.1116404564791484e-6,2.121387345969631e-6,2.131179225057868e-6,2.1410163014064078e-6,2.150898783636325e-6,2.1608268813316453e-6,2.170800805043791e-6,2.1808207662960445e-6,2.190886977588036e-6,2.200999652400249e-6,2.211159005198549e-6,2.2213652514387307e-6,2.2316186075710868e-6,2.241919291044999e-6,2.2522675203135508e-6,2.2626635148381594e-6,2.2731074950932275e-6,2.283599682570827e-6,2.2941402997853824e-6,2.304729570278408e-6,2.3153677186232272e-6,2.32605497042976e-6,2.336791552349281e-6,2.347577692079252e-6,2.358413618368127e-6,2.369299561020227e-6,2.3802357509005887e-6,2.3912224199398853e-6,2.402259801139323e-6,2.4133481285756016e-6,2.424487637405864e-6,2.4356785638726914e-6,2.4469211453091105e-6,2.4582156201436275e-6,2.4695622279052854e-6,2.4809612092287428e-6,2.492412805859376e-6,2.5039172606584095e-6,2.515474817608062e-6,2.5270857218167254e-6,2.538750219524158e-6,2.5504685581067114e-6,2.5622409860825726e-6,2.5740677531170382e-6,2.5859491100278065e-6,2.597885308790297e-6,2.609876602542997e-6,2.6219232455928263e-6,2.6340254934205317e-6,2.6461836026861075e-6,2.6583978312342344e-6,2.6706684380997523e-6,2.6829956835131496e-6,2.695379828906086e-6,2.707821136916933e-6,2.720319871396347e-6,2.7328762974128634e-6,2.745490681258518e-6,2.7581632904544956e-6,2.770894393756802e-6,2.7836842611619642e-6,2.796533163912757e-6,2.8094413745039555e-6,2.8224091666881116e-6,2.835436815481364e-6,2.8485245971692665e-6,2.86167278931265e-6,2.874881670753507e-6,2.8881515216209077e-6,2.9014826233369377e-6,2.914875258622669e-6,2.928329711504154e-6,2.9418462673184502e-6,2.9554252127196715e-6,2.9690668356850673e-6,2.9827714255211278e-6,2.996539272869723e-6,3.010370669714264e-6,3.0242659093858975e-6,3.038225286569723e-6,3.0522490973110456e-6,3.0663376390216544e-6,3.0804912104861275e-6,3.0947101118681712e-6,3.108994644716983e-6,3.1233451119736505e-6,3.1377618179775715e-6,3.1522450684729117e-6,3.166795170615088e-6,3.181412432977282e-6,3.196097165556984e-6,3.210849679782568e-6,3.2256702885198966e-6,3.240559306078955e-6,3.255517048220517e-6,3.270543832162843e-6,3.2856399765884055e-6,3.3008058016506483e-6,3.316041628980778e-6,3.3313477816945808e-6,3.3467245843992802e-6,3.3621723632004165e-6,3.3776914457087655e-6,3.3932821610472866e-6,3.4089448398581005e-6,3.4246798143095027e-6,3.4404874181030088e-6,3.4563679864804292e-6,3.472321856230982e-6,3.488349365698432e-6,3.5044508547882687e-6,3.5206266649749137e-6,3.5368771393089635e-6,3.5532026224244644e-6,3.5696034605462193e-6,3.586080001497134e-6,3.602632594705592e-6,3.619261591212863e-6,3.6359673436805522e-6,3.6527502063980754e-6,3.6696105352901738e-6,3.6865486879244622e-6,3.7035650235190146e-6,3.7206599029499778e-6,3.737833688759229e-6,3.7550867451620615e-6,3.7724194380549115e-6,3.789832135023114e-6,3.8073252053487034e-6,3.824899020018241e-6,3.842553951730684e-6,3.8602903749052895e-6,3.878108665689562e-6,3.8960092019672094e-6,3.91399236336619e-6,3.932058531266726e-6,3.950208088809429e-6,3.968441420903392e-6,3.986758914234381e-6,4.005160957273007e-6,4.023647940282998e-6,4.0422202553294386e-6,4.060878296287122e-6,4.079622458848868e-6,4.098453140533947e-6,4.1173707406964795e-6,4.136375660533937e-6,4.1554683030956175e-6,4.174649073291227e-6,4.1939183778994345e-6,4.213276625576528e-6,4.232724226865051e-6,4.252261594202545e-6,4.271889141930256e-6,4.291607286301961e-6,4.311416445492762e-6,4.3313170396079825e-6,4.351309490692049e-6,4.371394222737477e-6,4.391571661693819e-6,4.411842235476743e-6,4.4322063739770676e-6,4.452664509069915e-6,4.473217074623832e-6,4.493864506510032e-6,4.514607242611606e-6,4.535445722832825e-6,4.556380389108465e-6,4.577411685413182e-6,4.5985400577709245e-6,4.619765954264395e-6,4.64108982504455e-6,4.6625121223401485e-6,4.684033300467346e-6,4.705653815839322e-6,4.727374126975966e-6,4.749194694513598e-6,4.77111598121474e-6,4.793138451977927e-6,4.815262573847569e-6,4.837488816023854e-6,4.859817649872703e-6,4.882249548935758e-6,4.904784988940435e-6,4.927424447810005e-6,4.950168405673733e-6,4.97301734487706e-6,4.995971749991834e-6,5.019032107826583e-6,5.042198907436842e-6,5.065472640135524e-6,5.088853799503338e-6,5.112342881399259e-6,5.135940383971045e-6,5.159646807665796e-6,5.183462655240571e-6,5.207388431773055e-6,5.231424644672261e-6,5.2555718036892955e-6,5.279830420928172e-6,5.304201010856668e-6,5.328684090317233e-6,5.353280178537959e-6,5.37798979714358e-6,5.402813470166544e-6,5.427751724058121e-6,5.440263984009804e-6,5.452805087699568e-6,5.465375101619102e-6,5.477974092413358e-6,5.490602126880935e-6,5.503259271974417e-6,5.515945594800731e-6,5.528661162621487e-6,5.541406042853366e-6,5.554180303068453e-6,5.566984010994612e-6,5.579817234515813e-6,5.592680041672539e-6,5.60557250066211e-6,5.618494679839068e-6,5.6314466477155085e-6,5.644428472961482e-6,5.657440224405332e-6,5.670481971034076e-6,5.683553781993747e-6,5.696655726589788e-6,5.7097878742874065e-6,5.7229502947119485e-6,5.736143057649244e-6,5.749366233046015e-6,5.762619891010222e-6,5.775904101811445e-6,5.789218935881237e-6,5.802564463813526e-6,5.815940756364975e-6,5.8293478844553606e-6,5.84278591916793e-6,5.856254931749811e-6,5.8697549936123665e-6,5.883286176331588e-6,5.8968485516484466e-6,5.910442191469313e-6,5.924067167866311e-6,5.937723553077715e-6,5.951411419508311e-6,5.9651308397298074e-6,5.978881886481204e-6,5.99266463266919e-6,6.0064791513685e-6,6.020325515822345e-6,6.0342037994427675e-6,6.048114075811054e-6,6.062056418678093e-6,6.0760309019648045e-6,6.090037599762507e-6,6.104076586333325e-6,6.118147936110555e-6,6.132251723699099e-6,6.146388023875834e-6,6.1605569115900245e-6,6.174758461963688e-6,6.188992750292038e-6,6.203259852043854e-6,6.217559842861898e-6,6.23189279856328e-6,6.246258795139916e-6,6.2606579087588876e-6,6.275090215762867e-6,6.289555792670497e-6,6.304054716176833e-6,6.3185870631537265e-6,6.333152910650237e-6,6.347752335893028e-6,6.3623854162868035e-6,6.3770522294146994e-6,6.391752853038706e-6,6.406487365100053e-6,6.421255843719664e-6,6.436058367198541e-6,6.450895014018196e-6,6.465765862841043e-6,6.480670992510846e-6,6.49561048205312e-6,6.510584410675558e-6,6.525592857768425e-6,6.540635902905022e-6,6.555713625842075e-6,6.570826106520177e-6,6.585973425064182e-6,6.6011556617836745e-6,6.616372897173359e-6,6.631625211913512e-6,6.646912686870372e-6,6.662235403096619e-6,6.6775934418317665e-6,6.692986884502615e-6,6.708415812723653e-6,6.723880308297525e-6,6.739380453215451e-6,6.7549163296576615e-6,6.770488019993812e-6,6.7860956067834645e-6,6.801739172776487e-6,6.817418800913519e-6,6.833134574326372e-6,6.84888657633852e-6,6.86467489046551e-6,6.880499600415418e-6,6.896360790089267e-6,6.9122585435815135e-6,6.928192945180464e-6,6.944164079368735e-6,6.960172030823677e-6,6.976216884417863e-6,6.992298725219507e-6,7.008417638492937e-6,7.024573709699013e-6,7.040767024495623e-6,7.0569976687381095e-6,7.073265728479738e-6,7.089571289972131e-6,7.105914439665757e-6,7.12229526421037e-6,7.138713850455477e-6,7.155170285450775e-6,7.171664656446651e-6,7.188197050894618e-6,7.204767556447791e-6,7.221376260961329e-6,7.238023252492936e-6,7.254708619303304e-6,7.271432449856587e-6,7.288194832820877e-6,7.304995857068646e-6,7.3218356116772575e-6,7.338714185929424e-6,7.3556316693136495e-6,7.372588151524753e-6,7.3895837224643184e-6,7.406618472241169e-6,7.423692491171861e-6,7.440805869781125e-6,7.457958698802403e-6,7.4751510691782906e-6,7.492383072061011e-6,7.509654798812936e-6,7.5269663410070396e-6,7.544317790427395e-6,7.56170923906967e-6,7.579140779141578e-6,7.596612503063415e-6,7.6141245034685245e-6,7.631676873203795e-6,7.649269705330129e-6,7.666903093122978e-6,7.684577130072808e-6,7.702291909885615e-6,7.72004752648338e-6,7.737844074004624e-6,7.755681646804867e-6,7.773560339457154e-6,7.79148024675252e-6,7.809441463700536e-6,7.827444085529786e-6,7.845488207688384e-6,7.86357392584446e-6,7.881701335886694e-6,7.89987053392481e-6,7.918081616290098e-6,7.936334679535884e-6,7.954629820438104e-6,7.972967135995772e-6,7.99134672343152e-6,8.00976868019207e-6,8.028233103948816e-6,8.04674009259829e-6,8.065289744262716e-6,8.083882157290483e-6,8.10251743025672e-6,8.121195661963791e-6,8.13991695144183e-6,8.158681397949231e-6,8.177489100973235e-6,8.196340160230405e-6,8.215234675667193e-6,8.234172747460421e-6,8.25315447601787e-6,8.27217996197877e-6,8.291249306214369e-6,8.310362609828411e-6,8.32951997415774e-6,8.348721500772793e-6,8.367967291478159e-6,8.387257448313091e-6,8.406592073552089e-6,8.425971269705408e-6,8.445395139519628e-6,8.464863785978155e-6,8.484377312301825e-6,8.503935821949409e-6,8.523539418618188e-6,8.543188206244463e-6,8.56288228900416e-6,8.582621771313342e-6,8.602406757828791e-6,8.622237353448517e-6,8.642113663312372e-6,8.662035792802576e-6,8.682003847544281e-6,8.702017933406109e-6,8.72207815650076e-6,8.742184623185541e-6,8.762337440062944e-6,8.78253671398118e-6,8.8027825520348e-6,8.823075061565218e-6,8.843414350161312e-6,8.863800525659948e-6,8.884233696146603e-6,8.904713969955917e-6,8.925241455672273e-6,8.945816262130335e-6,8.966438498415689e-6,8.98710827386538e-6,9.007825698068509e-6,9.028590880866777e-6,9.049403932355127e-6,9.070264962882284e-6,9.091174083051366e-6,9.112131403720428e-6,9.133137036003109e-6,9.154191091269176e-6,9.175293681145147e-6,9.196444917514832e-6,9.217644912519993e-6,9.238893778560889e-6,9.260191628296906e-6,9.281538574647102e-6,9.302934730790869e-6,9.3243802101685e-6,9.345875126481802e-6,9.367419593694662e-6,9.38901372603371e-6,9.41065763798888e-6,9.432351444314057e-6,9.454095260027622e-6,9.475889200413125e-6,9.497733381019873e-6,9.519627917663537e-6,9.541572926426779e-6,9.56356852365983e-6,9.585614825981172e-6,9.607711950278111e-6,9.629860013707381e-6,9.65205913369582e-6,9.674309427940953e-6,9.696611014411625e-6,9.718964011348635e-6,9.74136853726533e-6,9.763824710948284e-6,9.78633265145791e-6,9.808892478129038e-6,9.831504310571643e-6,9.854168268671404e-6,9.876884472590376e-6,9.899653042767614e-6,9.922474099919794e-6,9.945347765041901e-6,9.968274159407838e-6,9.991253404571044e-6,0.000010014285622365206,0.000010037370934904841,0.000010060509464585983,0.000010083701334086827,0.000010106946666368328,0.000010130245584674939,0.000010153598212535215,0.000010177004673762443,0.00001020046509245536,0.00001022397959299877,0.00001024754830006422,0.000010271171338610651,0.000010294848833885046,0.000010318580911423135,0.000010342367697050046,0.000010366209316880921,0.000010390105897321672,0.000010414057565069584,0.00001043806444711402,0.000010462126670737085,0.000010486244363514276,0.000010510417653315208,0.000010534646668304267,0.000010558931536941258,0.000010583272387982148,0.000010607669350479704,0.000010632122553784198,0.000010656632127544086,0.000010681198201706666,0.00001070582090651883,0.000010730500372527711,0.000010755236730581386,0.000010780030111829544,0.000010804880647724235,0.000010829788470020529,0.000010854753710777228,0.000010879776502357531,0.000010904856977429801,0.00001092999526896822,0.000010955191510253517,0.000010980445834873632,0.000011005758376724496,0.000011031129270010681,0.000011056558649246153,0.000011082046649254922,0.000011107593405171843,0.00001113319905244327,0.000011158863726827806,0.000011184587564396981,0.00001121037070153603,0.000011236213274944579,0.000011262115421637392,0.000011288077278945048,0.000011314098984514743,0.000011340180676310969,0.000011366322492616271,0.000011392524572031936,0.000011418787053478788,0.000011445110076197894,0.000011471493779751307,0.000011497938304022776,0.000011524443789218546,0.000011551010375868066,0.000011577638204824738,0.000011604327417266645,0.00001163107815469734,0.00001165789055894657,0.00001168476477217105,0.000011711700936855157,0.000011738699195811766,0.000011765759692182959,0.000011792882569440805,0.000011820067971388077,0.000011847316042159081,0.000011874626926220373,0.00001190200076837156,0.000011929437713745997,0.000011956937907811654,0.00001198450149637182,0.000012012128625565912,0.000012039819441870192,0.000012067574092098624,0.000012095392723403602,0.000012123275483276752,0.000012151222519549666,0.000012179233980394762,0.000012207310014326014,0.00001223545077019976,0.000012263656397215503,0.000012291927044916638,0.000012320262863191341,0.000012348664002273312,0.000012377130612742539,0.000012405662845526169,0.000012434260851899256,0.000012462924783485587,0.000012491654792258488,0.000012520451030541578,0.000012549313651009658,0.00001257824280668948,0.000012607238650960526,0.000012636301337555885,0.00001266543102056303,0.00001269462785442464,0.000012723891993939435,0.000012753223594262945,0.000012782622810908405,0.00001281208979974755,0.000012841624717011394,0.000012871227719291143,0.000012900898963538968,0.000012930638607068852,0.000012960446807557435,0.000012990323723044806,0.00001302026951193541,0.00001305028433299885,0.000013080368345370693,0.00001311052170855339,0.000013140744582417076,0.000013171037127200414,0.000013201399503511477,0.000013231831872328533,0.000013262334395000989,0.000013292907233250194,0.000013323550549170268,0.000013354264505229032,0.000013385049264268827,0.000013415904989507378,0.000013446831844538685,0.000013477829993333827,0.000013508899600241915,0.000013540040829990927,0.000013571253847688535,0.000013602538818823065,0.000013633895909264322,0.000013665325285264475,0.00001369682711345896,0.000013728401560867311,0.000013760048794894119,0.000013791768983329876,0.00001382356229435184,0.000013855428896524994,0.000013887368958802891,0.000013919382650528563,0.000013951470141435427,0.00001398363160164814,0.000014015867201683577,0.000014048177112451697,0.000014080561505256393,0.000014113020551796515,0.000014145554424166695,0.000014178163294858282,0.000014210847336760279,0.000014243606723160194,0.000014276441627745048,0.000014309352224602234,0.000014342338688220477,0.000014375401193490693,0.000014408539915707008,0.00001444175503056763,0.000014475046714175803,0.000014508415143040694,0.000014541860494078405,0.000014575382944612854,0.000014608982672376759,0.000014642659855512493,0.00001467641467257315,0.000014710247302523408,0.000014744157924740516,0.000014778146719015189,0.00001481221386555265,0.00001484635954497351,0.000014880583938314782,0.000014914887227030767,0.000014949269592994093,0.000014983731218496648,0.000015018272286250551,0.000015052892979389078,0.00001508759348146771,0.000015122373976465057,0.000015157234648783855,0.000015192175683251886,0.000015227197265123058,0.0000152622995800783,0.000015297482814226624,0.00001533274715410599,0.000015368092786684443,0.000015403519899360997,0.000015439028679966702,0.000015474619316765543,0.000015510291998455548,0.000015546046914169726,0.000015581884253477097,0.000015617804206383636,0.000015653806963333365,0.00001568989271520933,0.000015726061653334603,0.000015762313969473263,0.0000157986498558315,0.000015835069505058562,0.000015871573110247825,0.00001590816086493773,0.000015944832963112935,0.00001598158959920525,0.000016018430968094716,0.00001605535726511057,0.00001609236868603238,0.00001612946542709102,0.00001616664768496973,0.000016203915656805106,0.000016241269540188244,0.000016278709533165714,0.000016316235834240646,0.000016353848642373728,0.00001639154815698433,0.000016429334577951534,0.000016467208105615192,0.00001650516894077695,0.00001654321728470139,0.000016581353339117052,0.000016619577306217487,0.00001665788938866239,0.00001669628978957857,0.000016734778712561152,0.000016773356361674585,0.000016812022941453693,0.00001685077865690485,0.000016889623713507003,0.000016928558317212772,0.00001696758267444957,0.000017006696992120614,0.000017045901477606153,0.000017085196338764467,0.000017124581783932977,0.0000171640580219294
